loss,mean_absolute_error,val_loss,val_mean_absolute_error
1.059939980506897,0.8463936448097229,1.0920530557632446,0.9163350462913513
0.9042021036148071,0.7871019244194031,1.108368158340454,0.9251856207847595
0.8656890392303467,0.7603921294212341,2.098984718322754,1.1768349409103394
0.831805944442749,0.7415128946304321,0.9378238916397095,0.787133514881134
0.8132513165473938,0.7318440079689026,0.9363609552383423,0.8211106657981873
0.7702105641365051,0.7062759399414062,0.7353429794311523,0.713183581829071
0.7647483944892883,0.7032533884048462,0.661051332950592,0.6372160911560059
0.7329183220863342,0.6836446523666382,0.6746354699134827,0.6867575645446777
0.6953282952308655,0.6634657382965088,1.302194595336914,0.8766924142837524
0.6722140312194824,0.6469466090202332,0.6634003520011902,0.6200980544090271
0.6370760202407837,0.6262491345405579,1.6305996179580688,0.9844701290130615
0.6253270506858826,0.6156286597251892,2.6936042308807373,1.040477991104126
0.6138694286346436,0.6077539920806885,0.6254147887229919,0.6196798086166382
0.6280891299247742,0.6211238503456116,0.6060889959335327,0.5781829953193665
0.5708963871002197,0.5867451429367065,0.619124710559845,0.613576352596283
0.5535769462585449,0.5754719376564026,0.6429820656776428,0.6170887351036072
0.579161524772644,0.5924975275993347,1.0836246013641357,0.7854539752006531
0.5384142994880676,0.568711519241333,0.5484994649887085,0.5689342021942139
0.5037958025932312,0.5473268032073975,0.5667417645454407,0.5795707702636719
0.5131909847259521,0.549572765827179,0.7854920625686646,0.700486421585083
0.5579076409339905,0.5743828415870667,2.250821590423584,0.9762510061264038
0.530036211013794,0.5641759634017944,0.5807167291641235,0.5981979370117188
0.4500601291656494,0.5100291967391968,0.8260583281517029,0.7008322477340698
0.4417724907398224,0.5038296580314636,0.4578198790550232,0.5012537240982056
0.4280840754508972,0.498092919588089,0.42728355526924133,0.4878062307834625
0.40785425901412964,0.48161613941192627,0.5113195776939392,0.5139179229736328
0.4204551875591278,0.4876478910446167,0.4509637653827667,0.4909879267215729
0.4109005928039551,0.4871383607387543,0.527044951915741,0.5445694327354431
0.39182722568511963,0.46956995129585266,0.47798460721969604,0.5110934376716614
0.3533156216144562,0.44920459389686584,0.4672714173793793,0.5203225016593933
0.35254397988319397,0.4434649348258972,0.41473129391670227,0.4766201376914978
0.34042391180992126,0.43387293815612793,0.45990514755249023,0.5129981637001038
0.3277973532676697,0.42667531967163086,0.3517698347568512,0.418674111366272
0.32305803894996643,0.42139777541160583,0.36824101209640503,0.4431608319282532
0.31409525871276855,0.41274669766426086,0.465211421251297,0.4872795641422272
0.3022206127643585,0.4075957238674164,0.3678258955478668,0.4468376040458679
0.30076655745506287,0.4030688405036926,0.4224124550819397,0.4806157052516937
0.27884799242019653,0.388700932264328,0.6261100172996521,0.5797268748283386
0.2747601866722107,0.38401299715042114,0.3969283998012543,0.4337775409221649
